idx,des_x,des_y,des_z,ach_x,ach_y,ach_z,exp_x,exp_y,exp_z,err_x,err_y,err_z,err_norm,q0_cmd_deg,q1_cmd_deg,q2_cmd_deg,q3_cmd_deg,q4_cmd_deg,q0_meas_deg,q1_meas_deg,q2_meas_deg,q3_meas_deg,q4_meas_deg
73,0.24818278811691724,0.02560336544892658,0.24196816118660291,0.25423611978165367,0.025285386041476038,0.2299955527190441,0.24818278811691724,0.02560336544892658,0.24196816118660291,0.006053331664736428,-0.00031797940745054154,-0.01197260846755882,0.013419660527164033,-7.176239248955702,-63.029039979074895,30.60284155709509,39.47647802261361,5.362205009493663,-6.9010989010989015,-60.57142857142857,31.604395604395606,39.252747252747255,5.582417582417582
74,0.24734545481150202,0.025629741119110976,0.2411321260731188,0.2530608247772059,0.027145593776331536,0.2285715063241366,0.24734545481150202,0.025629741119110976,0.2411321260731188,0.005715369965703848,0.0015158526572205608,-0.012560619748982205,0.013882810652090377,-7.211800932014193,-63.39160022048868,30.787604479331776,39.882112050789985,5.359411928010568,-7.428571428571429,-61.010989010989015,31.956043956043956,39.69230769230769,5.582417582417582
75,0.2465077543380042,0.025638576943021907,0.24029462235742496,0.25191624631066994,0.027328763109222817,0.22742714206133413,0.2465077543380042,0.025638576943021907,0.24029462235742496,0.005408491972665741,0.0016901861662009104,-0.012867480296090833,0.014059892028927268,-7.242898073762927,-63.754055300314434,30.970582963552552,40.289992866660754,5.356773185522937,-7.516483516483516,-61.53846153846154,32.30769230769231,40.13186813186813,5.582417582417582
76,0.2456700541722508,0.025629869002584054,0.2394571191676988,0.251374579583742,0.027257293972023994,0.22566842424560066,0.2456700541722508,0.025629869002584054,0.2394571191676988,0.00570452541149119,0.0016274249694399404,-0.013788694922098138,0.015010603913773766,-7.26946477817126,-64.11621316916647,31.15152739886539,40.69979557102037,5.354293658609922,-7.516483516483516,-61.8021978021978,32.65934065934066,40.48351648351648,5.582417582417582
77,0.24483272177355403,0.025603621068198943,0.23862108563264145,0.2505655050223984,0.027150537899832954,0.22467737430405832,0.24483272177355403,0.025603621068198943,0.23862108563264145,0.005732783248844353,0.0015469168316340105,-0.01394371132858313,0.015155356844267328,-7.29143572715213,-64.47788603472732,31.330193545573568,41.11119165201732,5.3519782644261324,-7.516483516483516,-62.065934065934066,32.747252747252745,41.010989010989015,5.582417582417582
78,0.2439961244229588,0.02555984459683333,0.2377879883056706,0.24995266980943265,0.025424237631258048,0.22368551995451,0.2439961244229588,0.02555984459683333,0.2377879883056706,0.0059565453864738604,-0.00013560696557528285,-0.014102468351160607,0.015309423104275422,-7.308746265843086,-64.83889055691738,31.50634290753351,41.52384932521956,5.349831956082293,-7.076923076923077,-62.32967032967033,32.83516483516483,41.53846153846154,5.582417582417582
79,0.2431606290615816,0.02549855872676544,0.2369592885936632,0.24915138107042917,0.02499729056940994,0.22409204226207186,0.2431606290615816,0.02549855872676544,0.2369592885936632,0.005990752008847577,-0.0005012681573554993,-0.012867246331591337,0.014202338101697923,-7.321332492527461,-65.19904800138167,31.679743079866732,41.93743387122237,5.347859717710726,-6.989010989010989,-62.68131868131868,32.83516483516483,41.8021978021978,5.582417582417582
80,0.24232660212929746,0.025419790269017462,0.236136440194695,0.24806009163543394,0.02453785980214554,0.22429677119387215,0.24232660212929746,0.025419790269017462,0.236136440194695,0.005733489506136474,-0.0008819304668719226,-0.011839669000822867,0.013184402349534845,-7.329131353302678,-65.55818435355117,31.850168077869036,42.35160796448117,5.346066559250669,-6.9010989010989015,-63.120879120879124,32.83516483516483,42.24175824175824,5.582417582417582
81,0.24149440940374062,0.025323573695468123,0.2353208865492799,0.24670280645293524,0.024373574499917203,0.22453091748154758,0.24149440940374062,0.025323573695468123,0.2353208865492799,0.005208397049194624,-0.0009499991955509192,-0.01078996906773233,0.012018873939609615,-7.332080741590971,-65.91613039131238,32.01739864572724,42.76603199453032,5.344457510908658,-6.9010989010989015,-63.64835164835165,32.83516483516483,42.76923076923077,5.582417582417582
82,0.2406644158397075,0.025209951123655816,0.23451405830957675,0.2457963727430595,0.02426386093584209,0.22437045026436336,0.2406644158397075,0.025209951123655816,0.23451405830957675,0.005131956903351997,-0.0009460901878137265,-0.010143608045213387,0.011407228080311946,-7.330119602578796,-66.27272171453379,32.1812225438691,43.18036438062829,5.34303761728783,-6.9010989010989015,-64.08791208791209,33.010989010989015,43.032967032967036,5.582417582417582
83,0.2398369854090968,0.025078972298289273,0.23371737083095723,0.24469294772974481,0.02413030813922695,0.2225395488376044,0.2398369854090968,0.025078972298289273,0.23371737083095723,0.004855962320648027,-0.0009486641590623242,-0.011177821993352821,0.012223912559460037,-7.323188042659514,-66.62779873247395,32.3414348177156,43.594261877233244,5.341811931188516,-6.9010989010989015,-64.61538461538461,33.45054945054945,43.56043956043956,5.582417582417582
84,0.23901248094146066,0.02493069456947719,0.23293222169032834,0.24378032051102835,0.02401984665885483,0.2217230187623918,0.23901248094146066,0.02493069456947719,0.23293222169032834,0.0047678395695676945,-0.0009108479106223616,-0.011209202927936535,0.012215079547718123,-7.311227443939508,-66.98120661014023,32.49783805009922,44.00737986850254,5.340785507056809,-6.9010989010989015,-65.05494505494505,33.714285714285715,43.91208791208791,5.582417582417582
85,0.238191263965154,0.02476518286767701,0.23215998823557615,0.24316832645842335,0.02394577671533549,0.2197209314262212,0.238191263965154,0.02476518286767701,0.23215998823557615,0.004977062493269346,-0.0008194061523415196,-0.012439056809354948,0.013422842910902419,-7.2941805838525555,-67.33279517101926,32.650242593705684,44.41937265588629,5.339963394065133,-6.9010989010989015,-65.31868131868131,34.065934065934066,44.35164835164835,5.582417582417582
86,0.23737369454929602,0.02458250967539445,0.23140202517036823,0.2423672863382062,0.023848821289382663,0.21903859847840582,0.23737369454929602,0.02458250967539445,0.23140202517036823,0.004993591788910179,-0.0007336883860117882,-0.012363426691962415,0.01335397233670822,-7.271991759911155,-67.68241875987303,32.79846678897528,44.82989373432556,5.339350628831503,-6.9010989010989015,-65.67032967032966,34.24175824175824,44.7032967032967,5.582417582417582
87,0.23656013114652102,0.024382754995634845,0.23065966217857303,0.24172195915639,0.02377071394484445,0.21808660523576312,0.23656013114652102,0.024382754995634845,0.23065966217857303,0.005161828009868974,-0.0006120410507903934,-0.012573056942809913,0.013605176350876935,-7.24460691960272,-68.02993606538905,32.942337166355934,45.23859605914787,5.3389522277525385,-6.9010989010989015,-65.93406593406593,34.417582417582416,45.05494505494506,5.582417582417582
88,0.23575093043659417,0.024166006317121423,0.22993420159244662,0.24078269783281128,0.02365702959465977,0.2169307937036895,0.23575093043659417,0.024166006317121423,0.22993420159244662,0.005031767396217107,-0.0005089767224616543,-0.013003407888757118,0.013952288599188024,-7.211973795417103,-68.3752099028361,33.08168863200472,45.64513230566456,5.338773178915302,-6.9010989010989015,-66.28571428571429,34.59340659340659,45.582417582417584,5.582417582417582
89,0.23494644717107446,0.02393235857631048,0.22922691610863194,0.2399370667756228,0.023554675861406554,0.21664679306624784,0.23494644717107446,0.02393235857631048,0.22922691610863194,0.00499061960454833,-0.00037768271490392497,-0.012580123042384095,0.013539144139566674,-7.17404204497191,-68.71810696227588,33.21636464330733,46.04915511685221,5.338818433643386,-6.9010989010989015,-66.63736263736264,34.68131868131868,45.934065934065934,5.582417582417582
90,0.23414703401893014,0.023681914116198306,0.22853904655601562,0.23889342714769668,0.023428353573799028,0.2170260451450766,0.23414703401893014,0.023681914116198306,0.22853904655601562,0.004746393128766541,-0.00025356054239927817,-0.011513001410939028,0.012455590799707098,-7.130763396171661,-69.05849752097653,33.34621736985435,46.45031734486846,5.339092897612508,-6.9010989010989015,-67.07692307692308,34.68131868131868,46.285714285714285,5.582417582417582
91,0.23335304141326668,0.023414782641948517,0.22787179971932173,0.23815463860784128,0.023338931618788958,0.21687472612527053,0.23335304141326668,0.023414782641948517,0.22787179971932173,0.004801597194574597,-7.585102315955938e-05,-0.010997073594051193,0.011999863192121776,-7.08209179731041,-69.39625512289831,33.47110784130925,46.84827228675446,5.33960142150926,-6.9010989010989015,-67.34065934065934,34.68131868131868,46.637362637362635,5.582417582417582
92,0.23256481739926732,0.023131081173361094,0.22722634622223514,0.23688612195133543,0.02318539037045726,0.21726541494154047,0.23256481739926732,0.023131081173361094,0.22722634622223514,0.0043213045520681115,5.430919709616469e-05,-0.009960931280694668,0.010858028112845138,-7.027983572000678,-69.7312562307424,33.59090608658012,47.242673912180756,5.340348791295606,-6.9010989010989015,-67.86813186813187,34.68131868131868,47.07692307692308,5.582417582417582
93,0.23178270748330393,0.02283093399418783,0.22660381847379799,0.23576959265362896,0.023050246262763238,0.2173863265035517,0.23178270748330393,0.02283093399418783,0.22660381847379799,0.003986885170325027,0.00021931226857540773,-0.009217491970246294,0.010045173440715706,-6.968397578774514,-70.06337985109393,33.7054912610566,47.63317708836451,5.341339718028685,-6.9010989010989015,-68.3076923076923,34.68131868131868,47.51648351648352,5.582417582417582
94,0.2310070544833357,0.022514472598319867,0.22600530868165356,0.23502919082655715,0.022960629075241695,0.21722051955242344,0.2310070544833357,0.022514472598319867,0.22600530868165356,0.004022136343221461,0.00044615647692182805,-0.008784789129230114,0.009672081286383081,-6.903295375167322,-70.39250713661923,33.81475176311332,48.01943780322017,5.342578827184936,-6.9010989010989015,-68.57142857142857,34.68131868131868,47.86813186813187,5.582417582417582
95,0.23023819838066284,0.022181835632866326,0.22543186693561487,0.233911272258585,0.022825316848075185,0.21732761710081533,0.23023819838066284,0.022181835632866326,0.22543186693561487,0.0036730738779221506,0.000643481215208859,-0.008104249834799543,0.008921009201421618,-6.832641386064511,-70.71852097002721,33.91858534148584,48.40111338759474,5.344070647606762,-6.9010989010989015,-69.01098901098901,34.68131868131868,48.30769230769231,5.582417582417582
96,0.22947647617304873,0.021833168838139287,0.22488449936492924,0.232945960182091,0.022708476679539256,0.21717297059134194,0.22947647617304873,0.021833168838139287,0.22488449936492924,0.003469484009042262,0.0008753078413999693,-0.007711528773587301,0.00850124456371425,-6.756403076041133,-71.04130553308497,34.016899192624535,48.77786273981081,5.345819599931044,-6.9010989010989015,-69.36263736263736,34.68131868131868,48.747252747252745,5.582417582417582
97,0.2287222217292792,0.02146862498456606,0.22436416637246462,0.23205059130624306,0.022600101771894025,0.2172468926772435,0.2287222217292792,0.02146862498456606,0.22436416637246462,0.0033283695769638633,0.001131476787327966,-0.00711727369522111,0.007938127525670458,-6.674551125391876,-71.36074586498634,34.10961004809178,49.14934655488055,5.347829984594141,-6.9010989010989015,-69.71428571428571,34.68131868131868,49.0989010989011,5.582417582417582
98,0.2279757656451964,0.021088363806548327,0.2238717809489164,0.2311547888910861,0.02249167440369991,0.21731527804156772,0.2279757656451964,0.021088363806548327,0.2238717809489164,0.0031790232458897005,0.001403310597151583,-0.006556502907348688,0.007420458193673543,-6.5870596094995495,-71.67672741435996,34.1966442516038,49.51522756118744,5.350105969374218,-6.9010989010989015,-70.06593406593407,34.68131868131868,49.45054945054945,5.582417582417582
99,0.22723743510126676,0.020692551933290566,0.22340820706999126,0.2302585866795487,0.022383198659180068,0.21737812410838647,0.22723743510126676,0.020692551933290566,0.22340820706999126,0.00302115157828195,0.0016906467258895018,-0.006030082961604788,0.0069532398013122465,-6.493906181146691,-71.98913559011933,34.27793782615529,49.87517076665637,5.352651576501021,-6.9010989010989015,-70.41758241758242,34.68131868131868,49.8021978021978,5.582417582417582
100,0.22650755372169445,0.020281362816616032,0.22297425817939298,0.22965641160325778,0.02231031532331025,0.21608193623019448,0.22650755372169445,0.020281362816616032,0.22297425817939298,0.0031488578815633272,0.0020289525066942184,-0.006892321949198504,0.007844492085795466,-6.39507225532514,-72.29785531499996,34.35343652950369,50.22884371830615,5.355470669317303,-6.9010989010989015,-70.76923076923077,35.032967032967036,50.065934065934066,5.582417582417582
101,0.2257864414351378,0.019854976655794804,0.22257069576027053,0.22875946645824596,0.022201753847667535,0.21456467625086006,0.2257864414351378,0.019854976655794804,0.22257069576027053,0.0029730250231081723,0.002346777191872731,-0.008006019509410461,0.008856782110980394,-6.290543196050288,-72.60277058661387,34.42309589737834,50.57591677797088,5.358566938515372,-6.9010989010989015,-71.20879120879121,35.38461538461539,50.505494505494504,5.582417582417582
102,0.2250744143370776,0.019413580319409086,0.22219822799764108,0.22819997265909536,0.022134035176922043,0.21381172379501678,0.2250744143370776,0.019413580319409086,0.22219822799764108,0.003125558322017774,0.002720454857512957,-0.008386504202624295,0.009354327458280225,-6.180308504635683,-72.90376405199613,34.48688127502949,50.916063415749825,5.3619438879695345,-6.9010989010989015,-71.47252747252747,35.56043956043956,50.76923076923077,5.582417582417582
103,0.2243717845538263,0.018957367264275354,0.22185750853415662,0.22758551311071637,0.022059664335609797,0.21274279742115476,0.2243717845538263,0.018957367264275354,0.22185750853415662,0.003213728556890061,0.003102297071334442,-0.009114711113001855,0.0101503821124951,-6.06436200883127,-73.2007165986434,34.54476783369899,51.24896052611795,5.365604820181371,-6.9010989010989015,-71.64835164835165,35.64835164835165,51.20879120879121,5.582417582417582
104,0.2236788601082464,0.018486537451453067,0.2215491353214039,0.22691160833853935,0.021392992407308672,0.21254578583504244,0.2236788601082464,0.018486537451453067,0.2215491353214039,0.003232748230292959,0.0029064549558556058,-0.009003349486361473,0.009997921959309607,-5.942702052177285,-73.49350696722084,34.59674057144838,51.57428876884319,5.369552821393994,-6.725274725274725,-71.91208791208791,35.64835164835165,51.56043956043956,5.582417582417582
105,0.2229959447872294,0.01800129725936994,0.22127364956875523,0.22622690377837162,0.020147533682034424,0.21282086387565263,0.2229959447872294,0.01800129725936994,0.22127364956875523,0.00323095899114223,0.0021462364226644826,-0.008452785693102594,0.00930026949920992,-5.815331682867848,-73.7820113926968,34.64279429974534,51.89173293492776,5.373790746315063,-6.373626373626373,-72.26373626373626,35.64835164835165,51.824175824175825,5.582417582417582
106,0.22232333801087695,0.01750185939408313,0.22103153479166598,0.22542904158757146,0.019189620432715437,0.21285793332894462,0.22232333801087695,0.01750185939408313,0.22103153479166598,0.003105703576694513,0.0016877610386323086,-0.008173601462721364,0.008905149796674906,-5.682258841375255,-74.0661032743332,34.68293360920161,52.20098234445174,5.378321202632374,-6.1098901098901095,-72.61538461538461,35.64835164835165,52.175824175824175,5.582417582417582
107,0.22166133470353339,0.016988442796719717,0.2208232159610674,0.22463577235121462,0.017376987957223873,0.213361952526654,0.22166133470353339,0.016988442796719717,0.2208232159610674,0.0029744376476812384,0.00038854516050415566,-0.007461263434413418,0.00804168506591805,-5.543496546021572,-74.34565288327204,34.71717281872672,52.50173127338048,5.383146535222295,-5.582417582417582,-73.05494505494505,35.64835164835165,52.43956043956044,5.582417582417582
108,0.22101022516657529,0.01646127254811662,0.22064905875541066,0.22397120385941924,0.01645241871757769,0.21314825323877545,0.22101022516657529,0.01646127254811662,0.22064905875541066,0.002960978692843952,-8.853830538928936e-06,-0.007500805516635206,0.008064090562994456,-5.399063075643615,-74.6205271073279,34.74553590094095,52.79367941596659,5.388268810207263,-5.318681318681318,-73.31868131868131,35.64835164835165,52.79120879120879,5.582417582417582
109,0.2203702949531064,0.015920579770706496,0.22050936891666018,0.22315572584614635,0.016376495049812402,0.21340162173436683,0.2203702949531064,0.015920579770706496,0.22050936891666018,0.002785430893039953,0.00045591527910590623,-0.007107747182293345,0.00764765022794731,-5.248982148439924,-74.89058924155584,34.768056388447995,53.07653237880316,5.393689798835688,-5.318681318681318,-73.67032967032966,35.64835164835165,53.05494505494506,5.582417582417582
110,0.2197418247444664,0.015366601527674589,0.2204043917114315,0.22241297139440624,0.016307343381814644,0.2131807214192911,0.2197418247444664,0.015366601527674589,0.2204043917114315,0.0026711466499398373,0.0009407418541400557,-0.0072236702921404106,0.0077589581872289795,-5.0932830960490705,-75.15569882333334,34.78477725357397,53.35000221252389,5.399410961342593,-5.318681318681318,-73.93406593406593,35.64835164835165,53.40659340659341,5.582417582417582
111,0.21912509022869478,0.01479958071943627,0.22033431149821556,0.2217199264458341,0.016525789296076725,0.2131894912977415,0.21912509022869478,0.01479958071943627,0.22033431149821556,0.0025948362171393236,0.001726208576640454,-0.00714482020047405,0.007794961625367185,-4.932001031854883,-75.41571151979261,34.795750766160005,53.61380797641677,5.4054334307275775,-5.406593406593407,-74.1978021978022,35.64835164835165,53.67032967032967,5.582417582417582
112,0.21852036198087493,0.014219765977466797,0.22029925140150652,0.22087890291340495,0.016727933805019458,0.21342913802088714,0.21852036198087493,0.014219765977466797,0.22029925140150652,0.0023585409325300177,0.0025081678275526605,-0.00687011338061938,0.0076845350571231865,-4.7651770124870945,-75.67047906618448,34.801038323010815,53.86767634020304,5.411757996692376,-5.4945054945054945,-74.54945054945055,35.64835164835165,53.934065934065934,5.582417582417582
113,0.2179279053454745,0.013627411555534581,0.2202992730934191,0.22021113846668222,0.016663695763844147,0.21343070215253548,0.2179279053454745,0.013627411555534581,0.2202992730934191,0.002283233121207734,0.003036284208309566,-0.0068685709408836115,0.00784916823933344,-4.592858191436838,-75.9198492607508,34.80071025203225,54.111342218726854,5.418385089674866,-5.4945054945054945,-74.81318681318682,35.64835164835165,54.1978021978022,5.582417582417582
114,0.217347980320657,0.013022777218379303,0.22033437668322187,0.2196885346344952,0.014935155343489761,0.2134291739083835,0.217347980320657,0.013022777218379303,0.22033437668322187,0.0023405543138382,0.0019123781251104578,-0.006905202774838359,0.00753771914779683,-4.415097963686069,-76.1636660167235,34.79484558865122,54.344549439535434,5.425314765148228,-4.967032967032967,-75.07692307692308,35.64835164835165,54.46153846153846,5.582417582417582
115,0.2167808414446196,0.012406128127885104,0.2204045007150131,0.2191614070658738,0.0140536493924885,0.21365743215359156,0.2167808414446196,0.012406128127885104,0.2204045007150131,0.002380565621254216,0.0016475212646033955,-0.006747068561421543,0.007341958401335492,-4.231956100223321,-76.40176947319223,34.783531824371615,54.567051440965734,5.432546688301782,-4.7032967032967035,-75.34065934065934,35.64835164835165,54.637362637362635,5.582417582417582
116,0.2162267376839851,0.011777734726799279,0.22050952227357734,0.21863285284099732,0.012068261798280574,0.21364972747130342,0.2162267376839851,0.011777734726799279,0.22050952227357734,0.002406115157012223,0.00029052707148129533,-0.006859794802273916,0.007275340600780948,-4.043498871293774,-76.63399616592191,34.76686462738383,54.778611997910915,5.44008011905998,-4.087912087912088,-75.6043956043956,35.64835164835165,54.9010989010989,5.582417582417582
117,0.2156859123242904,0.011137872620050723,0.2206492571982696,0.21809157422305558,0.011200745344213487,0.2138719248536272,0.2156859123242904,0.011137872620050723,0.2206492571982696,0.0024056618987651768,6.287272416276475e-05,-0.006777332344642423,0.0071918979317250106,-3.849799157239497,-76.86017925917903,34.74494753605058,54.9790059713102,5.447913897794931,-3.8241758241758244,-75.86813186813187,35.64835164835165,55.07692307692308,5.582417582417582
118,0.21515860286259217,0.010486822453722436,0.22082346040458933,0.21747901175369905,0.011435070093198142,0.2140911517692587,0.21515860286259217,0.010486822453722436,0.22082346040458933,0.0023204088911068788,0.000948247639475706,-0.006732308635330642,0.0071838325821977946,-3.650936545763967,-77.08014883722936,34.7178916241846,55.16802007865185,5.456046431625042,-3.912087912087912,-76.13186813186813,35.64835164835165,55.252747252747255,5.582417582417582
119,0.21464504090226394,0.009824869791738963,0.2210318263129033,0.21680994018516797,0.011389311347078428,0.21407418998616667,0.21464504090226394,0.009824869791738963,0.2210318263129033,0.0021648992829040314,0.0015644415553394651,-0.006957636326736627,0.0074527155816062444,-3.446997414473949,-77.29373225787177,34.685815142506094,55.34545367791297,5.464475681441967,-3.912087912087912,-76.3956043956044,35.64835164835165,55.51648351648352,5.582417582417582
120,0.21414545204997723,0.009152304990325894,0.22127398938360376,0.21632824481170973,0.011903538396515775,0.21406116867118757,0.21414545204997723,0.009152304990325894,0.22127398938360376,0.0021827927617324994,0.002751233406189881,-0.00721282071241619,0.008022384441390662,-3.2380749975762537,-77.50075456297108,34.64884313280239,55.511119563654454,5.473199149957214,-4.087912087912088,-76.57142857142857,35.64835164835165,55.69230769230769,5.582417582417582
121,0.21366005581496708,0.008469423070307732,0.2215495247577773,0.21593198045766931,0.011056373977850857,0.21473904158218576,0.21366005581496708,0.008469423070307732,0.2215495247577773,0.0022719246427022333,0.002586950907543125,-0.006810483175591547,0.007631293315367415,-3.024269435617707,-77.70103894825245,34.60710702114679,55.664844765581094,5.482213870668679,-3.8241758241758244,-76.83516483516483,35.64835164835165,55.69230769230769,5.582417582417582
122,0.21318906551058986,0.007776523587306298,0.22185794900228753,0.21549249380764518,0.00966671275172417,0.21448914635644276,0.21318906551058986,0.007776523587306298,0.22185794900228753,0.002303428297055321,0.0018901891644178721,-0.007368802645844774,0.007948449498510188,-2.805687807215017,-77.89440728749629,34.560744189017626,55.80647134598244,5.491516398074193,-3.3846153846153846,-77.01098901098901,35.64835164835165,55.956043956043956,5.582417582417582
123,0.21273268815825047,0.007073910499908123,0.222198720957978,0.2150113980480997,0.008824888758558587,0.21492888611443267,0.21273268815825047,0.007073910499908123,0.222198720957978,0.0022787098898492397,0.0017509782586504642,-0.00726983484354532,0.007817220879365566,-2.5824441417504858,-78.08068071048565,34.50989752724761,55.93585718730209,5.501102798981666,-3.120879120879121,-77.27472527472527,35.64835164835165,56.043956043956044,5.582417582417582
124,0.21229112439373699,0.006361892035867836,0.22257124268951878,0.2149342896683084,0.007195801259744583,0.2151527759316846,0.21229112439373699,0.006361892035867836,0.22257124268951878,0.002643165274571424,0.0008339092238767477,-0.007418466757834169,0.007919304028729895,-2.3546594120992665,-78.25968022895651,34.45471497265231,56.05287676524694,5.5109686453782745,-2.5934065934065935,-77.36263736263736,35.64835164835165,56.043956043956044,5.582417582417582
125,0.2118645683760414,0.005640780556418553,0.22297486053522975,0.21452872123072758,0.006097400518062115,0.21513220739556504,0.2118645683760414,0.005640780556418553,0.22297486053522975,0.002664152854686186,0.0004566199616435618,-0.007842653139664701,0.008295385493851176,-2.122461506499785,-78.4312274095575,34.39534903379759,56.157421897399026,5.521109008685764,-2.241758241758242,-77.53846153846153,35.64835164835165,56.21978021978022,5.582417582417582
126,0.21145320769871234,0.00491089241875947,0.22340886625504283,0.2138592181219794,0.006071187969000957,0.21509878856259665,0.21145320769871234,0.00491089241875947,0.22340886625504283,0.0024060104232670465,0.0011602955502414873,-0.008310077692446183,0.008728835155693544,-1.8859851787842143,-78.59514508755709,34.33195630699751,56.249402461801544,5.531518455655845,-2.241758241758242,-77.8021978021978,35.64835164835165,56.48351648351648,5.582417582417582
127,0.21105722330381566,0.004172547836792769,0.22387249827457392,0.21348491725249139,0.00605653264378722,0.2153085696612298,0.21105722330381566,0.004172547836792769,0.22387249827457392,0.00242769394867573,0.0018839848069944504,-0.008563928613344124,0.009098569665385702,-1.6453719762765795,-78.75125811667571,34.264696986415586,56.32874707782097,5.542191045998838,-2.241758241758242,-77.97802197802197,35.64835164835165,56.57142857142857,5.582417582417582
128,0.21067678939857198,0.0034260707401825765,0.224364943023109,0.21334248846707998,0.005782851034647979,0.21552994259368352,0.21067678939857198,0.0034260707401825765,0.224364943023109,0.0026656990685079984,0.0023567802944654027,-0.008835000429425477,0.009524578597931417,-1.4007701447746377,-78.8993941505176,34.19373437297521,56.39540374109724,5.553120331817061,-2.1538461538461537,-78.06593406593407,35.64835164835165,56.57142857142857,5.582417582417582
129,0.21031207337474273,0.0026717886318085296,0.22488533636313218,0.21322280778203873,0.0047069440004097836,0.21575108049197528,0.21031207337474273,0.0026717886318085296,0.22488533636313218,0.0029107344072960006,0.002035155368601254,-0.009134255871156904,0.00980045215711641,-1.152334510152468,-79.03938444910004,34.119234385078,56.44934040604059,5.564299358925575,-1.8021978021978022,-78.15384615384616,35.64835164835165,56.57142857142857,5.582417582417582
130,0.20996323573084213,0.0019100324436869254,0.22543276510885743,0.21294356829166403,0.0036288499194185118,0.21619265833968865,0.20996323573084213,0.0019100324436869254,0.22543276510885743,0.002980332560821891,0.0017188174757315864,-0.009240106769168782,0.009859832087495924,-0.9002263362540119,-79.17106470482847,34.041365075645864,56.49054550837961,5.575720670197233,-1.4505494505494505,-78.32967032967034,35.64835164835165,56.57142857142857,5.582417582417582
131,0.2096304299972538,0.0011411363914319407,0.2260062686310651,0.21252000778746555,0.0022851582158360546,0.21616455206904264,0.2096304299972538,0.0011411363914319407,0.2260062686310651,0.0028895777902117614,0.0011440218244041138,-0.009841716562022457,0.010320747580848255,-0.6446131588798821,-79.29427588095828,33.96029615884418,56.51902842155483,5.587376310892535,-1.010989010989011,-78.50549450549451,35.64835164835165,56.747252747252745,5.582417582417582
132,0.20931380266433267,0.0003654378273288997,0.22660484054538402,0.21215639451787632,0.0009488803178670669,0.21636939529002738,0.20931380266433267,0.0003654378273288997,0.22660484054538402,0.002842591853543658,0.0005834424905381671,-0.010235445255356634,0.010638847360546197,-0.3856685958277778,-79.40886505621046,33.876198550830786,56.534819840322484,5.599257836140027,-0.5714285714285714,-78.68131868131869,35.64835164835165,56.83516483516483,5.582417582417582
133,0.20901349311357392,-0.0004167229079094654,0.22722743048101057,0.212005245330202,0.0004159447012188706,0.21658857072374227,0.20901349311357392,-0.0004167229079094654,0.22722743048101057,0.0029917522166280908,0.0008326676091283359,-0.010638859757268304,0.011082835991198895,-0.12357213309701033,-79.51468626880023,33.78924392850133,56.53797208565266,5.611356320610185,-0.3956043956043956,-78.76923076923077,35.64835164835165,56.83516483516483,5.582417582417582
134,0.20872963355193375,-0.0012050026346336743,0.22787294592671278,0.21169774492552418,0.00041381839350409025,0.2170262177054055,0.20872963355193375,-0.0012050026346336743,0.22787294592671278,0.002968111373590432,0.0016188210281377646,-0.010846728221307278,0.011361416274130688,0.14149111248055912,-79.61160135175817,33.699604308532464,56.52855932681394,5.623662370213623,-0.3956043956043956,-78.94505494505495,35.64835164835165,56.83516483516483,5.582417582417582
135,0.20846234894938215,-0.001999055484926648,0.2285402541508231,0.2115439221210539,0.00014775563634956875,0.2172446861084536,0.20846234894938215,-0.001999055484926648,0.2285402541508231,0.0030815731716717643,0.0021468111212762167,-0.011295568042369503,0.011903560333051687,0.40933065373331085,-79.69948075331732,33.607451651065176,56.50667771532888,5.63616613612786,-0.3076923076923077,-79.03296703296704,35.64835164835165,56.83516483516483,5.582417582417582
136,0.20821175697976774,-0.002798533054384262,0.2292281841918026,0.21123442945898457,-0.00011843123197988317,0.21768091227942643,0.20821175697976774,-0.002798533054384262,0.2292281841918026,0.003022672479216837,0.002680101822404379,-0.011547271912376172,0.012233518844282778,0.6797509161731756,-79.77820433568698,33.51295749150308,56.47244542666408,5.648857330913288,-0.21978021978021978,-79.20879120879121,35.64835164835165,56.83516483516483,5.582417582417582
137,0.20797796796508355,-0.0036030845549418107,0.22993552891581936,0.21107319077652748,-0.001440428446936662,0.2178986655126569,0.20797796796508355,-0.0036030845549418107,0.22993552891581936,0.0030952228114439206,0.002162656108005149,-0.012036863403162457,0.012615211701765707,0.9525515427727012,-79.84766214284798,33.41629260023146,56.426002609018454,5.6617252467953305,0.21978021978021978,-79.2967032967033,35.64835164835165,56.83516483516483,5.582417582417582
138,0.20776108482319386,-0.004412356968682548,0.2306610471376865,0.21105707486795305,-0.0027617437859798998,0.21789866200642807,0.20776108482319386,-0.004412356968682548,0.2306610471376865,0.003295990044759195,0.0016506131827026486,-0.012762385131258436,0.013284071231841159,1.2275277195598973,-79.90775513371597,33.31762667619344,56.367511234018,5.674758776000699,0.6593406593406593,-79.2967032967033,35.64835164835165,56.83516483516483,5.582417582417582
